no,income
40461,0.9455418239491016
40462,0.3432138159914847
40463,0.9830281232225558
40464,0.6062991187686678
40465,0.6869952444789234
40466,0.6530173073375922
40467,0.19842633800749365
40468,0.9960855657637935
40469,0.6086640220523118
40470,0.6204359847959914
40471,0.3733068844514882
40472,0.960796686232974
40473,0.4726492385443588
40474,0.5882702527347321
40475,0.8281842117001217
40476,0.7744165099928171
40477,0.8609926314363315
40478,0.2371290712280575
40479,0.7821061354012089
40480,0.44278824889887236
40481,0.699782658996309
40482,0.9799592360024998
40483,0.8167018190735957
40484,0.9297702770990945
40485,0.9700682361036216
40486,0.29355095346290916
40487,0.8668924303725228
40488,0.8048493276136025
40489,0.46059727242402027
40490,0.5555435905499133
40491,0.4283891020889775
40492,0.4892656075959205
40493,0.827538723532998
40494,0.5039122250519954
40495,0.9975389904384022
40496,0.6354683880399958
40497,0.9329919310628225
40498,0.5971511496144557
40499,0.4905494983677797
40500,0.9914372376886051
40501,0.9853283759586742
40502,0.6328105684459073
40503,0.9970790474085601
40504,0.9904292187656514
40505,0.9143934709233752
40506,0.9846570419790076
40507,0.3565302325018367
40508,0.9707938081521638
40509,0.635776220689738
40510,0.25896429714758074
40511,0.9989482309822931
40512,0.28651348467987037
40513,0.8328061818258164
40514,0.9949169537946194
40515,0.3386807495338042
40516,0.9781309391608769
40517,0.39721728601207706
40518,0.9956683377369842
40519,0.999497121239251
40520,0.9959451910068947
40521,0.9526870169134414
40522,0.8638841842067263
40523,0.9968641403608274
40524,0.2581215660817757
40525,0.9488243761774738
40526,0.8768749055197315
40527,0.7731001245762543
40528,0.6020605370174614
40529,0.7711849433830394
40530,0.782067936350694
40531,0.9614626455918919
40532,0.9997288037100815
40533,0.9666189934643346
40534,0.92873009282562
40535,0.9756886018475781
40536,0.9987133136813454
40537,0.6123317383166593
40538,0.13001624783236643
40539,0.1811282650826822
40540,0.913579101887045
40541,0.8152220384908349
40542,0.8601877848040329
40543,0.5295343739989768
40544,0.6693488619004555
40545,0.989864315571419
40546,0.7080124023603245
40547,0.45487771874325755
40548,0.9672919731739594
40549,0.47614835619474893
40550,0.22253391018383195
40551,0.9796239065441205
40552,0.997740373426283
40553,0.7857905307454242
40554,0.9959104506875214
40555,0.6393168113232668
40556,0.9929283348813801
40557,0.9903598556700524
40558,0.9619788626579567
40559,0.7151361302441879
40560,0.9995580219613905
40561,0.9889530971049865
40562,0.9568616624725131
40563,0.9179377701613878
40564,0.9146562669423642
40565,0.3773063482861143
40566,0.7859415586290326
40567,0.6525293100163239
40568,0.8524451191550144
40569,0.9947715436679501
40570,0.5567557825450005
40571,0.42789490459507595
40572,0.9914206628559195
40573,0.6160363418598105
40574,0.9706480340072717
40575,0.7591624436221257
40576,0.2503755999899441
40577,0.09746407380650968
40578,0.9187176047145531
40579,0.9745372901979747
40580,0.9937740258029396
40581,0.9457430943926455
40582,0.8676223640326105
40583,0.976422223974208
40584,0.9950671523126061
40585,0.7679518179433067
40586,0.998517401064949
40587,0.6694840850769936
40588,0.9963445135523707
40589,0.662089729941234
40590,0.15819023606544458
40591,0.45694118639472814
40592,0.9975654476163889
40593,0.8608905540650416
40594,0.6137895039731018
40595,0.390470520096205
40596,0.9687170233835493
40597,0.9966994061003375
40598,0.9850275724185397
40599,0.8240573657697701
40600,0.9767758328216326
40601,0.13507618098966334
40602,0.8812782502632939
40603,0.9994416620192184
40604,0.9739171552159028
40605,0.9160838769414434
40606,0.9991125600908783
40607,0.9987537413993577
40608,0.5750123880201146
40609,0.8752979017144359
40610,0.9580187556623586
40611,0.362846891802891
40612,0.39872651925294333
40613,0.6986609964230309
40614,0.9442592801141122
40615,0.9988261582834831
40616,0.9177122890385119
40617,0.9149732655853798
40618,0.5149025205932307
40619,0.999449010353482
40620,0.7080527805332755
40621,0.790343619592416
40622,0.9967174936260564
40623,0.8929655787863792
40624,0.6221406406416043
40625,0.37242127961462457
40626,0.5243666247540673
40627,0.9970304050111822
40628,0.9189499492870374
40629,0.4752362186639866
40630,0.9994556523201237
40631,0.43036564716847825
40632,0.6995463512976869
40633,0.9880094213776999
40634,0.3445115481717256
40635,0.9663886197652248
40636,0.9557310014491626
40637,0.6380498269956405
40638,0.3712955537097332
40639,0.9932964142269938
40640,0.6427336346171928
40641,0.9983476380808217
40642,0.4527511903358101
40643,0.9802491002783666
40644,0.9576975437499832
40645,0.8432733744546336
40646,0.7007096869894729
40647,0.9272243638682808
40648,0.7330303780855695
40649,0.9997730479829957
40650,0.8019366199292876
40651,0.9869501116142657
40652,0.9992888900189364
40653,0.7345676240507721
40654,0.5245879218794984
40655,0.6643369895745612
40656,0.9950873119465422
40657,0.9706251397743825
40658,0.9973710034220692
40659,0.3930532822350512
40660,0.09602441783675886
40661,0.9983562936423974
40662,0.6469431788419708
40663,0.883669502430176
40664,0.9870543649365717
40665,0.27719017667146273
40666,0.8352330737467396
40667,0.9981289885609537
40668,0.9807824580865534
40669,0.7800621550390437
40670,0.7729772434497266
40671,0.981446525890992
40672,0.43389775488461535
40673,0.9984870732433346
40674,0.5822180370658269
40675,0.9129379087566081
40676,0.08635370042531021
40677,0.200621510474569
40678,0.10423382239597545
40679,0.32912228934492116
40680,0.5106087376012707
40681,0.9973102202119668
40682,0.22510539569537713
40683,0.9490847553795406
40684,0.4804857207742297
40685,0.5336263831526591
40686,0.5126506077661366
40687,0.97279882100212
40688,0.9043662164061573
40689,0.9989099784679911
40690,0.6780064648316092
40691,0.9283302882049729
40692,0.9379400753354797
40693,0.7529422028604311
40694,0.9499936455275113
40695,0.9972567168254165
40696,0.33957646061414837
40697,0.4097006362032485
40698,0.13122332952198124
40699,0.21183866118001726
40700,0.9953961181061849
40701,0.9985222363191885
40702,0.38825578446383824
40703,0.9960137953495427
40704,0.9965518415221095
40705,0.1751487565246953
40706,0.9598064656548402
40707,0.9582852995018326
40708,0.9370139286787611
40709,0.573567837085794
40710,0.9239710252966179
40711,0.9309750535219035
40712,0.342501509260407
40713,0.9974817159545832
40714,0.9731787460967986
40715,0.5231977260194546
40716,0.5825609225884796
40717,0.6681940461940479
40718,0.5718580150888652
40719,0.32934124543646537
40720,0.9198255138617589
40721,0.9992437997137514
40722,0.19664105330986037
40723,0.8801962215573294
40724,0.9971003502041192
40725,0.950670889542663
40726,0.9479365591927487
40727,0.9859129466283538
40728,0.31743256827402466
40729,0.6748678304675416
40730,0.9925162025268903
40731,0.9971923511857949
40732,0.9926860113179654
40733,0.8988038858832132
40734,0.6949385755404556
40735,0.9932374730506782
40736,0.7590507918966694
40737,0.9918462016943361
40738,0.7581330886347224
40739,0.981103018989443
40740,0.9709070947165437
40741,0.6769755188806458
40742,0.9973073735795547
40743,0.9776590957296593
40744,0.9070704220936147
40745,0.16216771784231232
40746,0.18275467923873745
40747,0.9974899882067476
40748,0.8560896655158423
40749,0.5593470892558454
40750,0.9959686068192409
40751,0.975386409131614
40752,0.9339166851566546
40753,0.8909679490180242
40754,0.1412629675258935
40755,0.5737231390442801
40756,0.25043845743118587
40757,0.9801736659084225
40758,0.5397141123069913
40759,0.9530479443321604
40760,0.09912564026556103
40761,0.15195459864188998
40762,0.5914804502244201
40763,0.9522274626709323
40764,0.9234965181791792
40765,0.9930685372207293
40766,0.19229940738924844
40767,0.9990910304956492
40768,0.9939055079268935
40769,0.5606433514550515
40770,0.8395928970002087
40771,0.9984566964468097
40772,0.9702285901329416
40773,0.6349672857807878
40774,0.25899598816303415
40775,0.9944229896974964
40776,0.9757540352916522
40777,0.3812056107305375
40778,0.6112429820183709
40779,0.6802651482522274
40780,0.8438879795576517
40781,0.8811956863808198
40782,0.44876586798308227
40783,0.9075249191987118
40784,0.8317501202391117
40785,0.9861574364423273
40786,0.940171112840775
40787,0.8868059558136702
40788,0.5787026735884377
40789,0.8813356924455167
40790,0.8977877620760663
40791,0.3161929318673069
40792,0.9182886172098353
40793,0.7972212958279868
40794,0.5484798343439863
40795,0.6245379591265825
40796,0.9116312115764258
40797,0.8669908953995668
40798,0.4738887960545758
40799,0.9963974675880528
40800,0.3489606743065935
40801,0.1681849969669611
40802,0.9287850461821618
40803,0.8320540031333313
40804,0.418664702409451
40805,0.7134448094704845
40806,0.1763479264898714
40807,0.3751869482087036
40808,0.9968634132753355
40809,0.4430402693661246
40810,0.925171395961397
40811,0.38794415420381756
40812,0.7250071984663358
40813,0.998031280562825
40814,0.6387515274622679
40815,0.999146614971043
40816,0.9702097757976035
40817,0.9202710321422283
40818,0.7685432356509886
40819,0.26069798790474696
40820,0.951481779529237
40821,0.9662116733667011
40822,0.8089863472264998
40823,0.9584729054423293
40824,0.9990039998685606
40825,0.7185218831693896
40826,0.12879816568756886
40827,0.9985795277705888
40828,0.400749805740527
40829,0.6788172316297092
40830,0.09178534584888765
40831,0.9842847788626687
40832,0.9982850117718753
40833,0.9915680746879131
40834,0.9976158018313719
40835,0.4709591716949577
40836,0.28885558906904363
40837,0.9928163989412095
40838,0.6653849746792477
40839,0.9847770043671499
40840,0.3799512697409674
40841,0.9706656536253082
40842,0.9742764626404082
40843,0.09462900901689619
40844,0.8703229921410216
40845,0.9976135986292888
40846,0.35350088970358273
40847,0.8582534446807469
40848,0.7561468623802003
40849,0.5032537962066728
40850,0.9723658071045502
40851,0.9975979217282711
40852,0.8361292489115496
40853,0.4000673061919222
40854,0.19615807743753744
40855,0.9490731978402112
40856,0.4360016277668056
40857,0.17134593150665844
40858,0.41932131873250267
40859,0.6118171003090478
40860,0.9885251612458308
40861,0.9975854222507363
40862,0.9358284168241422
40863,0.7991805908654639
40864,0.705043648279766
40865,0.9762027993144934
40866,0.9983496354353492
40867,0.6513505792400065
40868,0.9977280867441624
40869,0.5533966026930622
40870,0.7381019312759398
40871,0.23060347753681698
40872,0.9603245014831323
40873,0.6639750484269393
40874,0.8963388369226069
40875,0.7356215011942355
40876,0.9251049054394086
40877,0.2569201624896943
40878,0.7669299808795184
40879,0.8977171141850688
40880,0.7563442347566094
40881,0.9975738940904798
40882,0.9872864217805569
40883,0.6407773036898627
40884,0.9894995483010155
40885,0.5159738677946064
40886,0.224713714708901
40887,0.2051760229136409
40888,0.9556974078165403
40889,0.9256989812839144
40890,0.07233102018321191
40891,0.9689042353359426
40892,0.8568357753752234
40893,0.9977996358312087
40894,0.8802586752481489
40895,0.7771815496331056
40896,0.9736669616772202
40897,0.7313961690891586
40898,0.9747580655152858
40899,0.5258598113069664
40900,0.9684697845472804
40901,0.9955172683048087
40902,0.9927832478553479
40903,0.2548873658816636
40904,0.9205740381804234
40905,0.9993494077062061
40906,0.9239710252966179
40907,0.7140006883221228
40908,0.48018836155704714
40909,0.9904721026771669
40910,0.9910533942928395
40911,0.3887573327299795
40912,0.26736162637204597
40913,0.9365793166171439
40914,0.4678388590672594
40915,0.9917588170235524
40916,0.5307625798076465
40917,0.989957399837429
40918,0.6320763190894321
40919,0.6745613998557131
40920,0.7015295194192838
40921,0.9692628700793188
40922,0.9289151383424733
40923,0.8234805847968171
40924,0.9641065649678179
40925,0.41030583050317326
40926,0.947498293162815
40927,0.9958108312740898
40928,0.953897229818648
40929,0.7331947197026927
40930,0.9802668462479907
40931,0.9949105290835978
40932,0.8991123225483791
40933,0.7100892432689224
40934,0.9033622317172929
40935,0.996945777610103
40936,0.9735391422180012
40937,0.1320642313415512
40938,0.9981133736834374
40939,0.9968857096475596
40940,0.877043611079392
40941,0.5463659864625166
40942,0.9252019718468393
40943,0.9996338228510657
40944,0.9966543067157124
40945,0.9852739985789076
40946,0.9799182177892497
40947,0.9904273732028073
40948,0.8634424677665403
40949,0.9643524938010577
40950,0.2805743925427897
40951,0.6135278955831991
40952,0.9972437207423319
40953,0.06714721110782751
40954,0.9987141784882139
40955,0.2417591202142254
40956,0.5822457281086909
40957,0.9993249052400648
40958,0.9032865984603881
40959,0.6595681243260498
40960,0.9834010290283947
40961,0.7847607165900548
40962,0.999448841455732
40963,0.22281685438652676
40964,0.5093589274310899
40965,0.9900988201574514
40966,0.19514072318306486
40967,0.5468409256663411
40968,0.3224301689658231
40969,0.8851668843922027
40970,0.9923706897241646
40971,0.9022501501296654
40972,0.888233128930951
40973,0.9986753014572362
40974,0.21767310716487986
40975,0.6227422628749288
40976,0.9144431934749611
40977,0.9760294398516032
40978,0.511724734948527
40979,0.9895354519013868
40980,0.9991252286727801
40981,0.9294207403978411
40982,0.9983543122012882
40983,0.96403177729917
40984,0.6146541632095617
40985,0.963759688194879
40986,0.9677854659442994
40987,0.9916399062563503
40988,0.9938033476423798
40989,0.985277199401866
40990,0.29627302353049223
40991,0.8880917794212932
40992,0.8629352825033918
40993,0.7762432137047907
40994,0.9935750782203471
40995,0.9839330220431052
40996,0.997583206265254
40997,0.20680630624909646
40998,0.9736492719140376
40999,0.9891937929099226
41000,0.7463007516775448
41001,0.9087000959535948
41002,0.08483477309324972
41003,0.8795363614026097
41004,0.9965857026658723
41005,0.6425000315484128
41006,0.9662124279848562
41007,0.4120763489025496
41008,0.9133904512704907
41009,0.9912547849699933
41010,0.4360016277668056
41011,0.19302942333142037
41012,0.9968828553476101
41013,0.10972578942707967
41014,0.9983269562692385
41015,0.20522316060900947
41016,0.9921159178813157
41017,0.08979863053027992
41018,0.400475331244339
41019,0.5232921231859813
41020,0.8606766366009875
41021,0.9129849813906175
41022,0.7592719471021372
41023,0.9866526247798709
41024,0.9860175347476098
41025,0.9914174154753462
41026,0.993493483557203
41027,0.8742039906485016
41028,0.701124391283557
41029,0.9501498455311024
41030,0.9919578067550405
41031,0.5916560750804106
41032,0.802383523054593
41033,0.9984873770542666
41034,0.9094615509940449
41035,0.22103727140233886
41036,0.9957320180959601
41037,0.9832469897395165
41038,0.9985745386601849
41039,0.9930046692773549
41040,0.2885973696980939
41041,0.996789912489291
41042,0.8399014791284956
41043,0.11915475208645354
41044,0.9653302122294082
41045,0.6480180111732201
41046,0.9998295439279661
41047,0.7333093198877058
41048,0.6691901505467409
41049,0.9974753462019487
41050,0.4100542723433672
41051,0.6541579463327207
41052,0.8676873422968651
41053,0.41113895279495605
41054,0.9719187539494739
41055,0.8701396747751106
41056,0.6358354124069938
41057,0.6175904898064619
41058,0.5368874368362091
41059,0.8950502979517175
41060,0.9554641897598553
41061,0.8843545223153655
41062,0.9691854654989679
41063,0.2463110167940057
41064,0.20494064737227713
41065,0.9195293930636563
41066,0.9788068515180341
41067,0.9673015864925927
41068,0.8797956718439702
41069,0.694178693066277
41070,0.7889579612557611
41071,0.9862153546198813
41072,0.9190540208930829
41073,0.9628864824850796
41074,0.9994011441247808
41075,0.9844178226259491
41076,0.9991640410763818
41077,0.3048319498737565
41078,0.9952595617351636
41079,0.9975851130273224
41080,0.6803096337794863
41081,0.13127640319842582
41082,0.3381813115960014
41083,0.3009138394741325
41084,0.357994019098161
41085,0.998132685634136
41086,0.9883710681615341
41087,0.8464336203722964
41088,0.999002525653272
41089,0.9383953991691809
41090,0.5398758813740809
41091,0.8701916129174265
41092,0.9916657402778127
41093,0.9725583677543104
41094,0.9977018512802189
41095,0.9303907392377498
41096,0.727255622450776
41097,0.25329123838695256
41098,0.99947768710796
41099,0.16675278640502222
41100,0.5515944026195898
41101,0.741974632976926
41102,0.9961283164330145
41103,0.9166809088474153
41104,0.9919865493252894
41105,0.9883080635021285
41106,0.7456005579919336
41107,0.807711312748217
41108,0.49788645887241956
41109,0.7111628841684868
41110,0.9940681349537046
41111,0.06164577373981184
41112,0.5321151759237801
41113,0.04149166624791101
41114,0.8529594483009061
41115,0.5916385101499448
41116,0.844137559057025
41117,0.9749320708605466
41118,0.9962210497264211
41119,0.6026785328178963
41120,0.9965924259381892
41121,0.9557312623757287
41122,0.17765288016613878
41123,0.9812632035421338
41124,0.561632449988908
41125,0.9212176554010747
41126,0.9449154849434971
41127,0.26393201057180193
41128,0.9725412889344407
41129,0.9980822579170915
41130,0.17327155979336972
41131,0.7006182039284992
41132,0.802383523054593
41133,0.9103284009589085
41134,0.7847615806129784
41135,0.9767608520670302
41136,0.4742389112510753
41137,0.4140168084041185
41138,0.967511833374469
41139,0.9818166385797693
41140,0.9770397369012965
41141,0.9976158018313719
41142,0.7700119708738004
41143,0.4748536168728331
41144,0.24833517146955253
41145,0.6889037332688024
41146,0.8646669330154921
41147,0.7411070161361888
41148,0.5647631899467733
41149,0.8987905809096735
41150,0.9934417482137602
41151,0.543143167564096
41152,0.4680915130200669
41153,0.3788655023197681
41154,0.11797743150455764
41155,0.9430604935046694
41156,0.20325463085036588
41157,0.9752960143614336
41158,0.2659852968943116
41159,0.9392229931242706
41160,0.95932945965455
41161,0.9555768666140929
41162,0.9772638117648405
41163,0.9901025850597301
41164,0.9747631680396476
41165,0.971003310223381
41166,0.9352444094270459
41167,0.999511797590119
41168,0.9833512913397312
41169,0.9969404208398126
41170,0.9475637771861217
41171,0.9652010080955946
41172,0.9574481909829704
41173,0.49976556863318
41174,0.9987968123623232
41175,0.3565302325018367
41176,0.8647959858775054
41177,0.9525582044705556
41178,0.24539715094056425
41179,0.9987144275411982
41180,0.21686100983012635
41181,0.9286882814780393
41182,0.9860065175374036
41183,0.9687442266210781
41184,0.8569621419096776
41185,0.8979167481354393
41186,0.7816328465986222
41187,0.9842199317044343
41188,0.7500961386510029
41189,0.9929239313020868
41190,0.4397546448642068
41191,0.9997216719408036
41192,0.989708856090142
41193,0.9809635653680094
41194,0.7778778686790425
41195,0.72389227465618
41196,0.7358893924945231
41197,0.6254997589844418
41198,0.3078309428050141
41199,0.7678506348846302
41200,0.6422089707869182
41201,0.526286585931627
41202,0.6684205528146292
41203,0.9777225173763264
41204,0.9977999965004267
41205,0.9743145375053458
41206,0.9992136602806929
41207,0.9987242702523017
41208,0.9931135593141048
41209,0.16032211826245035
41210,0.99838408439288
41211,0.3665303248317261
41212,0.32998920828139344
41213,0.8332395507046755
41214,0.8107569237889707
41215,0.9943924045487964
41216,0.9979248297421227
41217,0.9857513989919977
41218,0.7454038522779416
41219,0.8719150904440651
41220,0.6795802683450215
41221,0.8378863310785334
41222,0.43383474611830464
41223,0.6691901505467409
41224,0.7323443455475847
41225,0.9479780004701227
41226,0.9954275389036443
41227,0.967511833374469
41228,0.15189673020171746
41229,0.982178513344814
41230,0.4794053512693961
41231,0.9281479801042359
41232,0.9901025850597301
41233,0.991875945409677
41234,0.6601101515732698
41235,0.8095385200398756
41236,0.9950646380653566
41237,0.7423601797379048
41238,0.135949191665248
41239,0.4663957574382587
41240,0.9851570286000031
41241,0.9927832478553479
41242,0.9593334310454594
41243,0.7308964352749394
41244,0.5910544843234181
41245,0.6626695179991212
41246,0.9783587561397524
41247,0.5223442472887124
41248,0.9744908181358437
41249,0.8032276012347005
41250,0.5345409755802247
41251,0.575171178835111
41252,0.870715019953714
41253,0.9822469629222844
41254,0.9534742828205766
41255,0.7930698460184864
41256,0.98817541587445
41257,0.996867367585913
41258,0.9078796213854332
41259,0.11508156703343209
41260,0.9770245627268122
41261,0.5116335937042495
41262,0.9985269576182878
41263,0.8200837188670452
41264,0.6723819936774528
41265,0.9992009529753161
41266,0.9938801711111412
41267,0.9989206420528606
41268,0.8732941677239286
41269,0.34643819593015335
41270,0.9832357110553871
41271,0.9310589569382787
41272,0.37559759759972633
41273,0.3057788366120666
41274,0.4575820579452027
41275,0.9742297355506977
41276,0.9284193215306479
41277,0.9461818286970769
41278,0.22253391018383195
41279,0.9078626935036699
41280,0.29143618421586037
41281,0.8574928930393722
41282,0.9960944978769511
41283,0.9574790775449731
41284,0.3280025196243942
41285,0.04815453234885525
41286,0.4375701652344308
41287,0.9723547363169849
41288,0.9977087001783478
41289,0.7151221094327114
41290,0.9539471269494311
41291,0.9905684806891474
41292,0.5586572489301704
41293,0.7889730671619182
41294,0.9531141064326971
41295,0.7336654620212006
41296,0.4149142098777635
41297,0.8276398872946367
41298,0.8441284925726383
41299,0.5541194411906383
41300,0.35668267583569124
41301,0.9989856959886118
41302,0.09193313311645734
41303,0.13511412837455983
41304,0.9976994958408639
41305,0.87587723386182
41306,0.7547526588291636
41307,0.9897437901096081
41308,0.6399708941182549
41309,0.8346547029303396
41310,0.6088387931575598
41311,0.9997273439782715
41312,0.9987637667793205
41313,0.23124684010509666
41314,0.7971014650221933
41315,0.33182851397846536
41316,0.8604245732473689
41317,0.9975389904384022
41318,0.9639231654120252
41319,0.6105808078452575
41320,0.9296826022619803
41321,0.7488221254644192
41322,0.9666808273909681
41323,0.26421360131596416
41324,0.9204587332799306
41325,0.8049798686780429
41326,0.8949121252007065
41327,0.9903656465414638
41328,0.7600740567315648
41329,0.5251699462435591
41330,0.9828564132613838
41331,0.9984154784885162
41332,0.7107670860925286
41333,0.8249951513708466
41334,0.9503062782392483
41335,0.40491218470335166
41336,0.9081110555434885
41337,0.9452017702582498
41338,0.6780064648316092
41339,0.9987637667793205
41340,0.7064498464676554
41341,0.9114902905301362
41342,0.0702870888439493
41343,0.9994522869202855
41344,0.8612931819717374
41345,0.9950247670027014
41346,0.7818406872663467
41347,0.9803411711630169
41348,0.9993591865972729
41349,0.8262638907941422
41350,0.9687379038321677
41351,0.9760855232794959
41352,0.9823285453470999
41353,0.9935166475504831
41354,0.4161748496455432
41355,0.7049000936953738
41356,0.08284930656353129
41357,0.9804630377751389
41358,0.9981390712851886
41359,0.7302516993643523
41360,0.8212940494314108
41361,0.9950488078420134
41362,0.999367602783021
41363,0.9976158018313719
41364,0.9494547636634209
41365,0.9990675978466739
41366,0.9991681872992775
41367,0.6334716235895448
41368,0.9983953423280386
41369,0.09486574551357485
41370,0.15596505651432158
41371,0.6575659322830902
41372,0.9919703914454586
41373,0.08663746422944818
41374,0.45827574792029524
41375,0.09724932023085386
41376,0.7665556347571247
41377,0.6742142017071068
41378,0.8678657787888576
41379,0.9924425558305694
41380,0.9310192175869763
41381,0.6403132699628733
41382,0.8935636725994953
41383,0.7876476144172007
41384,0.9980732595816739
41385,0.9555142981022486
41386,0.8774110721613354
41387,0.9525912504583605
41388,0.5003663943049864
41389,0.7938266236209085
41390,0.7579110882685601
41391,0.41984576732139545
41392,0.9921635758550529
41393,0.9979577946004607
41394,0.9973073735795547
41395,0.9951531377454153
41396,0.9730347074369468
41397,0.9982414326983751
41398,0.9993862632245877
41399,0.9989988743897106
41400,0.9865765642494543
41401,0.994106483332884
41402,0.9954929389847439
41403,0.7004285712278928
41404,0.9701825668248725
41405,0.2559300935805524
41406,0.9451860776558328
41407,0.9966729787497322
41408,0.45237634167333696
41409,0.4707026442014901
41410,0.8523924098977107
41411,0.6981517079452677
41412,0.5856066226728769
41413,0.9465438892589678
41414,0.9879718580447533
41415,0.9588117945737445
41416,0.9930463582449036
41417,0.973440037091928
41418,0.868750665420342
41419,0.4197073923353002
41420,0.15077903743072119
41421,0.9521118172798084
41422,0.995533383513019
41423,0.23922195435022575
41424,0.6444079268559637
41425,0.972544131174944
41426,0.5918733383979922
41427,0.7446186341602304
41428,0.22557405536513186
41429,0.8050906626911939
41430,0.8859717058158028
41431,0.9987018115846856
41432,0.9989681450194917
41433,0.9349974923247368
41434,0.9323976571171396
41435,0.2868991652695103
41436,0.9996088097791453
41437,0.9975797178809496
41438,0.9287873725820007
41439,0.9985563168978152
41440,0.9835872688904426
41441,0.9493987506997019
41442,0.9968217179312174
41443,0.9664726634784083
41444,0.7063504788682873
41445,0.8311328971984377
41446,0.9506185117713859
41447,0.3027175911226303
41448,0.9397127410145523
41449,0.9787671706369805
41450,0.8614496206215047
41451,0.8560718984131026
41452,0.9315400386650019
41453,0.30050664720393405
41454,0.6028058495519036
41455,0.6910140584109712
41456,0.827596329966418
41457,0.9982462691287532
41458,0.8801882443335375
41459,0.9856950812441618
41460,0.21385388271529382
41461,0.22100081127465
41462,0.9859136457159268
41463,0.2501353656676536
41464,0.8210083261557636
41465,0.6073613816366713
41466,0.9994110013217046
41467,0.6041906935554521
41468,0.27212025883289226
41469,0.9962040706610453
41470,0.987512864965488
41471,0.9977367636162041
41472,0.9289200878067905
41473,0.5314273139834275
41474,0.9989157465446625
41475,0.16349095718969842
41476,0.47290255993950225
41477,0.7497069774881762
41478,0.9976411842638175
41479,0.20894478628345503
41480,0.05874583173587422
41481,0.9080112100438497
41482,0.5804978892249
41483,0.9985529663278472
41484,0.267234043609766
41485,0.9786287160629584
41486,0.9857428839180411
41487,0.8166608433060931
41488,0.9178174147365444
41489,0.9702174838676091
41490,0.9988937942317511
41491,0.9992563590239699
41492,0.9001723616781291
41493,0.2028250387537135
41494,0.43456177828864784
41495,0.8277641702459253
41496,0.15621182529218947
41497,0.9830796164144123
41498,0.9996578475033945
41499,0.9776730885316367
41500,0.3220684408197383
41501,0.8802586752481489
41502,0.957684383027195
41503,0.8032276012347005
41504,0.48039699631552824
41505,0.9481698081753812
41506,0.4936476931585887
41507,0.5609868982902804
41508,0.18598569871634252
41509,0.6432554591177098
41510,0.9931480196245988
41511,0.9894639141595103
41512,0.9998895742087581
41513,0.4141627531168013
41514,0.9369824293794036
41515,0.9029423912606577
41516,0.9855601525354398
41517,0.8552589774564697
41518,0.8882924547900737
41519,0.9972482293441849
41520,0.5982150108528084
41521,0.5823995027494809
41522,0.996386259270175
41523,0.915943103613686
41524,0.33720550116861914
41525,0.9017023666491449
41526,0.9932194736443852
41527,0.9970887425979286
41528,0.19733795562801426
41529,0.977872724898628
41530,0.9928552080042387
41531,0.4915256336879995
41532,0.9092676557517632
41533,0.9992173276282893
41534,0.30743382065862934
41535,0.2550111035183298
41536,0.9987079398019295
41537,0.9575971529501532
41538,0.9746761273723469
41539,0.9947017972066955
41540,0.367781685881564
41541,0.6911593311533191
41542,0.8386467937106779
41543,0.5347128110648687
41544,0.970960428945528
41545,0.8311085929694974
41546,0.9518550617231261
41547,0.9987001719643944
41548,0.6542590508186874
41549,0.9863905976733304
41550,0.5992523244126353
41551,0.9020500853910215
41552,0.9864727506277629
41553,0.9980065298302306
41554,0.650419717327348
41555,0.30149932009707014
41556,0.5971511496144557
41557,0.3486101438557003
41558,0.9988141448373679
41559,0.5509458333803023
41560,0.9163930565882982
41561,0.41768979499651016
41562,0.8415170394711377
41563,0.8761190509619313
41564,0.7983012615757207
41565,0.4186822399564897
41566,0.9359934677357564
41567,0.3147386007270748
41568,0.9800856902623885
41569,0.5223244674292308
41570,0.6680224099229373
41571,0.20004978320367373
41572,0.1778284498118743
41573,0.5860391527231967
41574,0.5695823961161548
41575,0.9983219625659348
41576,0.8928574935252662
41577,0.5991579498496221
41578,0.9985550376244895
41579,0.9735431672327579
41580,0.9980129036251099
41581,0.9970997474427986
41582,0.994927177687718
41583,0.9540372746820384
41584,0.9990307186707746
41585,0.18275222779879075
41586,0.6476498102805511
41587,0.36080576424005883
41588,0.9995155954388334
41589,0.9674617817345208
41590,0.49122694653503907
41591,0.9797308017682441
41592,0.18235644225096748
41593,0.9780961193377793
41594,0.5728130081017702
41595,0.9520427839473773
41596,0.9363535075512697
41597,0.9973783453133067
41598,0.7637148419996784
41599,0.9595465804551263
41600,0.09844998285307838
41601,0.6056345652150809
41602,0.33802137231341356
41603,0.9806975931409091
41604,0.9961774533595019
41605,0.5261494844948604
41606,0.1497685258716217
41607,0.3472340441054851
41608,0.7783924338192536
41609,0.6675755691748586
41610,0.9960452421460377
41611,0.7789941370302637
41612,0.9993591865972729
41613,0.6880011681698857
41614,0.7578746722893774
41615,0.9369318569767862
41616,0.9992095210174871
41617,0.9191463250696377
41618,0.9876741501758253
41619,0.205726887239031
41620,0.9889535991033283
41621,0.23823329840195673
41622,0.9980438257195609
41623,0.7444707933692128
41624,0.994537368220461
41625,0.8144922729279537
41626,0.9669647517122103
41627,0.042504711205023415
41628,0.3397187551898121
41629,0.6749690585912584
41630,0.7497065731476155
41631,0.9331493036896414
41632,0.4672409594306649
41633,0.35863720780967556
41634,0.8820293488019532
